Date,LTP,Open,High,Low,Quantity,Score
11/27/2019,1237.670044,1241.609985,1242.459961,1230.530029,1105700,-0.039966667
11/28/2019,1255.839966,1252.01001,1266.079956,1251.800049,2125300,0
12/02/2019,1261.329956,1256.719971,1271.719971,1252.119995,1717200,-0.1909
12/03/2019,1264.459961,1262.72998,1271.959961,1260.099976,1366300,-0.11972
12/04/2019,1252.51001,1259.180054,1261.199951,1247.160034,1330100,0.10464
12/05/2019,1248.640015,1251.199951,1265.969971,1247.030029,1375000,-0.018366667
12/06/2019,1258.140015,1252.5,1260.589966,1239.540039,1404000,0.128
12/08/2019,1232.219971,1244.280029,1251.97998,1226.23999,1852600,0
12/09/2019,1224.060059,1241.98999,1243.699951,1219.630005,1608800,-0.01755
12/10/2019,1215.849976,1222.040039,1226.949951,1204,1654600,0.218233333
12/11/2019,1221.949951,1220.660034,1225.910034,1208.699951,1110900,0.2453
12/12/2019,1217.410034,1223.02002,1232.76001,1215.030029,1154100,-0.3612
12/13/2019,1221.75,1214.219971,1226.530029,1213.219971,1114800,0
12/16/2019,1221.160034,1219.880005,1235.170044,1219.349976,1233300,-0.374975
12/17/2019,1236.75,1226,1237.400024,1221.420044,1222700,-0.418
12/18/2019,1256.27002,1244.140015,1257.869995,1240.680054,1429000,0.05412
12/19/2019,1245.859985,1255.900024,1256.560059,1242.969971,1366500,-0.08955
12/20/2019,1264.650024,1255,1267.170044,1252.800049,1846300,0.036675
12/23/2019,1254.439941,1263.400024,1269.48999,1247.209961,1505200,0.8591
12/31/2019,1231.800049,1252.209961,1252.550049,1225.75,2115400,0.0816
1/01/2020,1211.310059,1222.52002,1227.869995,1206.560059,2072900,-0.2622
1/02/2020,1199.099976,1209.219971,1214.869995,1175.339966,2699400,-0.172766667
1/03/2020,1183.98999,1198.569946,1198.98999,1163.609985,2342700,-0.0159
1/04/2020,1177.589966,1172,1188.550049,1169.27002,1632900,-0.4939
1/06/2020,1175.060059,1184.199951,1186.660034,1170.609985,1383500,0.4019
1/07/2020,1189.98999,1171.099976,1190.939941,1165.949951,1462700,0
1/09/2020,1171.599976,1182,1190.689941,1166.160034,1785800,0.5267
1/10/2020,1182.140015,1179.699951,1187.859985,1169.219971,2003400,0.13418
1/11/2020,1177.97998,1188,1188,1173.52002,1208800,0
1/12/2020,1159.829956,1177.77002,1181.819946,1158.459961,1704800,-0.3818
1/13/2020,1167.109985,1162.660034,1181.329956,1161.430054,1615700,0.218233333
1/14/2020,1174.27002,1168.959961,1176.27002,1158.619995,1298100,0.04265
1/15/2020,1191.569946,1180.670044,1194,1176.25,1462200,0
1/16/2020,1172.119995,1194.920044,1196.579956,1172.060059,4561100,-0.086233333
1/17/2020,1179.560059,1159.410034,1185.189941,1151.5,1557500,0.1316
1/18/2020,1193.890015,1184.25,1196.859985,1174.089966,1657600,-0.34
1/20/2020,1194.060059,1193.689941,1207.23999,1185.400024,1882500,0
1/21/2020,1207.359985,1200,1216.859985,1198.050049,1813700,0.10925
1/22/2020,1207.079956,1204.089966,1208.449951,1197.829956,1780600,0
1/23/2020,1208.530029,1213,1224.199951,1203.189941,1658200,0.6908
1/24/2020,1207.640015,1206.670044,1224.52002,1199.660034,2009000,-0.3291
1/27/2020,1211.530029,1212,1214.180054,1202.150024,1312300,-0.0148
1/28/2020,1177.069946,1205.030029,1205.900024,1163.849976,2328800,0
1/29/2020,1167.829956,1176,1182,1154.319946,1592600,0
1/30/2020,1155.920044,1160,1175.859985,1135.400024,2309500,0.068475
1/31/2020,1145.170044,1151.310059,1161.550049,1144.170044,1684500,-0.296
2/03/2020,1092.160034,1136.400024,1137.02002,1091.51001,2949000,-0.17
2/04/2020,1090.73999,1079.040039,1116.060059,1075.890015,3384800,0.048133333
2/05/2020,1120.540039,1119.640015,1125.829956,1095.030029,2468500,0.337325
2/06/2020,1102.439941,1118,1121.800049,1098.219971,1503700,-0.086442857
2/07/2020,1133.079956,1113.47998,1136.369995,1111.75,1918900,0.133966667
2/08/2020,1127.589966,1140,1147,1114,1782600,-0.031733333
2/10/2020,1097.910034,1130,1132.349976,1086.339966,2307600,0
2/11/2020,1105.180054,1103.709961,1120.949951,1097.030029,2064300,0.301366667
2/12/2020,1111.369995,1112.51001,1121.689941,1100,1355800,-0.156125
2/13/2020,1114.910034,1091.290039,1118,1079.01001,1884300,-0.07695
2/15/2020,1057.119995,1115,1116.619995,1055.060059,2464300,-0.296
2/18/2020,1103.589966,1080.300049,1117.819946,1075.550049,3647800,0.2992
2/19/2020,1083.75,1048.329956,1117,1042.22998,5321900,-0.0372625
2/20/2020,1034.72998,1096.540039,1108.829956,1007.200012,4064500,0.01258
2/21/2020,1049.51001,1020.01001,1050.900024,1013.969971,2988400,0
